,95630,95608,95823,95758,95670,95624,95831,95828,95628,95610,95621,95822,95825,95826,95821,95757,95843,95833,95835,95662,95820,95834,95838,95842,95816,95660,95818,95632,95824,95829,95864,95815,95841,95827,95819,95817,95814,95673,95811,95832,95683,95693,95626,95690,95641,95638,95615,95830
01/2000,235832.0,174288.0,114478.0,172491.0,151622.0,188868.0,183734.0,127990.0,194236.0,151719.0,129614.0,125386.0,135819.0,136241.0,148288.0,195432.0,156483.0,136737.0,195157.0,179251.0,102862.0,161808.0,106123.0,110343.0,204905.0,97823.0,216402.0,160378.0,96280.0,176192.0,197902.0,101750.0,119966.0,128943.0,223802.0,92194.0,155579.0,122190.0,157097.0,127229.0,242949.0,283204.0,136766.0,170603.0,178082.0,219053.0,172608.0,312427.0
02/2000,0.4257267885613487,0.42401083264481776,0.4236621883680707,0.4353850345815144,0.3561488438353273,0.3828070398373467,0.42615955675051975,0.44300335963747167,0.4685022343952717,0.3822856728557399,0.4382242658972024,0.43784792560572955,0.46458890140554704,0.3691986993636277,0.5374676305567544,0.4057677350689754,0.42241010205581436,0.3861427411746638,0.2541543475253258,0.35704124384243324,0.4306741070560557,0.5543607238208247,0.2836331426740669,0.40419419446634586,0.3792001171274493,0.6102859245780644,0.45239877635142006,0.3703749890882789,0.18280016618196926,0.3581320377769706,0.5260179280654061,0.19852579852579852,0.30758714969241285,0.4389536461847483,0.455760002144753,0.44471440657743455,1.176894053824745,0.30853588673377524,0.25398320782701134,0.4598008315714185,0.35933467517874124,0.4410248442818604,0.12795577848295628,0.04161708762448491,0.25100796262395975,0.40675087764148404,0.19350203930292917,0.015683663703841215
03/2000,0.49021263659241,0.5484868048929593,0.5488722458530135,0.558178732639891,0.5099827815091811,0.4594099930903893,0.5771825902220392,0.4620518524856679,0.5062876000532934,0.4589655874299897,0.5392450569203115,0.5105808552030809,0.4301942103334555,0.4906979465278184,0.4534326055605863,0.5091094406930818,0.5281779768874408,0.4953921247222525,0.5105978441424358,0.4752878131757564,0.41914718551860997,0.7098736977966258,0.38807036006915735,0.46755544322992354,0.5265409710135063,0.6726275147327778,0.640810374411747,0.3466441368685237,0.3742639130795389,0.5661028259898316,0.685120863764998,0.39626490897677336,0.41218265674990656,0.6285277471063787,0.631165989093594,0.44706492160165867,1.2248268852042437,0.7310287434627591,0.3034997714227663,0.4162298339774985,0.13903585402465735,0.31323276604570877,0.4396053774983387,1.6376249458031102,-0.040329582308756565,0.18686574764485506,1.0807091394802883,0.4694760557610825
04/2000,0.8979104778631665,0.9068851676544291,0.9939962281779331,0.9838756895453162,0.8905569577214296,0.8495132887400111,0.9031048269767541,0.934564966589496,0.8662445063069126,0.9085086079556595,0.9206625714373032,1.0373050609110588,0.6815677517750681,0.8769057235381872,0.8700529510353163,1.3613961789640205,0.9381290592122754,0.8438145637754177,0.8278583487582125,0.6655748951567393,0.9581831151554878,1.1875991700231907,0.5550511526905473,0.9011113407063348,0.8961864919111069,0.962838860741608,1.1829559271211387,0.7069894137311955,0.5226354875693318,0.8598389418751126,1.0234341457569918,0.3048184766892024,0.6099428126887968,0.825640907591139,1.0205930843657869,0.39239717044012984,1.2313446886492865,1.1290832071146821,0.28105890842796916,0.7082417839278201,0.5078616159009833,0.9174890658293147,0.9000821561257206,1.3731560105840237,-0.8741601618317018,0.8808513534977649,1.0891763104152483,0.5778118957900001
05/2000,0.9415576303230696,0.9522307878569457,1.0099106584548967,1.0442068404927154,0.9332469215813352,0.9313827571845065,0.9639107541466854,1.0118289633164057,0.9973058084343865,1.0622587247713553,0.9705577300153685,1.0477672392897077,0.7226156221234897,1.07632376280479,0.8691680347402425,1.1225107423877865,0.9946317479430064,0.922298341588251,0.7358281218478918,0.6798608401255296,0.8249627620975442,1.225528629844517,0.8116913338918366,1.000801353396848,1.2817685913967156,1.0366268143468351,1.123499064880151,0.7235418510868497,0.8353626583644154,1.0404063494895541,1.1346340113463402,0.3555148634433319,0.7452619110292182,0.8782410825044331,1.1590461605775542,0.45725667412698245,1.1593304401735895,1.1356992399304804,0.6747970558901135,0.5469807744381262,0.49755298470666376,1.0706273744452393,0.8978174245754101,1.986340708895599,-0.667620140533757,1.365296721488466,1.217780041309453,0.4389451381917107
06/2000,0.8329379731430103,0.7162220957863382,0.891267108766812,0.891089108910891,0.6048542442532426,0.8026038201053288,0.656923882515352,0.9675190048375951,0.769746654254627,1.0164842207808855,0.8727534471511799,0.9850577647778009,0.6138103736111911,0.9185508735868448,0.8590535317009784,0.5080310457920486,0.8916928503123409,0.7792466807225483,0.6183068904920922,0.5606323627351435,0.5577862797833251,0.937809077801213,0.33148048974164834,0.9838320080399174,0.9517634363818792,0.9893839106388451,1.0623232625564554,0.786089631306874,0.9242276025108014,0.9033269138445748,0.7886558645896449,0.27466928071588714,0.656465862142169,0.5831629612306021,1.1782057880873187,-0.06289308176100629,0.0827357970215113,0.7998416155216789,0.3047270310432825,0.7094381434573184,0.6434949031311075,0.779604528509337,0.5706042406107394,0.625613346418057,-0.6208882514967333,2.2593429221900228,-0.11516937165603493,0.10626121339584983
07/2000,1.1918302552226958,0.8590037550260857,1.2061560185924536,1.096774913016326,0.7812001378588479,0.9901496737878981,1.0188907280418276,1.1222179600003008,0.9506118881118882,0.9922976385346479,1.0696101386256365,1.1164408753754673,1.0127234106464693,1.0926527061718965,1.0898845698372006,0.9690914460084654,1.0973793375103091,1.1018758039664702,0.7707464647168291,0.8479314706345373,0.5556340349390215,1.112672065733242,0.6239589181030912,0.99257965953732,1.0412418015686606,1.4656177441634908,1.0520406494361858,1.0076481951349485,1.7265228234201309,1.3190707441921512,1.2609930865969186,0.7452863060900538,0.6627297652460293,1.0448074644105425,1.2995729363935995,0.1599982933515376,-0.09430207280854842,1.0936088305770515,0.7620035881054927,0.7563949757036765,0.6280997062959038,0.7108423055155908,0.4068850922414895,1.3930601886227876,0.8303507516105941,2.1864231713985642,0.8977896687021789,-0.05921632858762757
08/2000,1.1595984263747994,0.8352140750868984,1.1502557969570126,1.0815670312336263,0.9328334578800045,1.0853263072557762,0.8634859865587482,1.0733173166323275,0.7379783329561445,0.9366872306474513,1.0494653389618604,1.1245746849447944,0.9607963918803147,0.9801040967092007,0.916574944805968,1.7041272441006294,1.0921642994989682,1.0912649865426962,0.8685433259432261,0.9936751446642444,0.7370639194568017,1.1039306000688862,0.4636954791977245,1.0796372971898311,1.2792078840407566,1.254236306230629,1.229621140210055,0.9268529565170472,1.5721616229789686,1.1858496880195177,0.9800495051875117,1.2201448801952233,0.7018816229501591,0.9234035288266688,1.057549068841971,0.5122416161702218,0.33833687810678453,0.8175509220762063,1.2717752742071566,0.9910975628251208,0.8611991928509657,0.7809775930182566,0.09476728972623569,1.6089190075418078,0.3418997586255857,1.5306209122568588,1.1860316755887166,0.2407876656203119
09/2000,1.4760486820280183,1.1043947067472635,1.418800752095769,1.1938539438648568,1.3540052328098433,1.1919680003207989,1.232568693786616,1.2260276996894457,1.0212055206634172,1.0313128232577535,1.2452602237247181,1.258196260631721,1.1942999004165673,1.2837299525442516,1.0855630321778231,1.5706103668911306,1.206829062659962,1.3761531333416317,0.7005022468939995,1.2088199082192292,1.1481750060430265,1.3372750998914475,0.9922983085410484,1.2613737429021004,1.8448696863217595,1.4151123316931762,1.2725889948059355,0.9444777750717269,1.4921289465198315,1.4952124396554023,1.4716898830803076,0.8817722768518168,1.0098746859145686,1.3209476107470415,1.0381301963928524,1.2756669703968977,0.7568584570838653,1.116172945139483,1.7967189816346283,0.8379573662909874,1.059864480249604,0.9660537577341404,0.6415464944571231,1.5500957380435016,0.18734753250281588,1.4188669142991,1.5728907967522465,-0.19839273587041276
